d,v
2018-08-10,56874
2018-08-13,56623
2018-08-14,56258
2018-08-15,54648
2018-08-16,54655
2018-08-17,54796
2018-08-21,55032
2018-08-22,55076
2018-08-23,55083
2018-08-24,55340
2018-08-27,55144
2018-08-28,54697
2018-08-29,54303
2018-08-30,53794
2018-08-31,52658
2018-09-03,52390
2018-09-04,51446
2018-09-05,51056
2018-09-06,51144
2018-09-07,51214
2018-09-10,51090
2018-09-11,50996
2018-09-12,50616
2018-09-13,50532
2018-09-14,50008
2018-09-17,49614
2018-09-18,49220
2018-09-19,49029
2018-09-20,48982
2018-09-21,49569
2018-09-24,49541
2018-09-25,49602
2018-09-26,49568
2018-09-27,49556
2018-09-28,49003
2018-10-01,48855
2018-10-02,48912
2018-10-03,48963
2018-10-04,49014
2018-10-05,49141
2018-10-08,49013
2018-10-09,48886
2018-10-10,48766
2018-10-11,48877
2018-10-12,48543
2018-10-16,48449
2018-10-17,48268
2018-10-18,48492
2018-10-19,48585
2018-10-22,48496
2018-10-23,48564
2018-10-24,48477
2018-10-25,48285
2018-10-26,47993
2018-10-29,47867
2018-10-30,54040
2018-10-31,53955
2018-11-01,54220
2018-11-02,54255
2018-11-05,54066
2018-11-07,53376
2018-11-08,53242
2018-11-09,53063
2018-11-12,52988
2018-11-13,52926
2018-11-14,52832
2018-11-15,52698
2018-11-16,52198
2018-11-20,52055
2018-11-21,51826
2018-11-22,51830
2018-11-23,51736
2018-11-26,51585
2018-11-27,51443
2018-11-28,51450
2018-11-29,51193
2018-12-03,51296
2018-12-04,51122
2018-12-05,50272
2018-12-06,49995
2018-12-07,50065
2018-12-10,49846
2018-12-11,49788
2018-12-12,49885
2018-12-13,49922
2018-12-14,49887
2018-12-17,58606
2018-12-18,58642
2018-12-19,58711
2018-12-20,58580
2018-12-21,66324
2018-12-26,66447
2018-12-27,66112
2018-12-28,65806
2019-01-02,65825
2019-01-03,65817
2019-01-04,65716
2019-01-07,65736
2019-01-08,65818
2019-01-09,65946
2019-01-10,66042
2019-01-11,66036
2019-01-14,65961
2019-01-15,66020
2019-01-16,66165
2019-01-17,66257
2019-01-18,66429
2019-01-21,66418
2019-01-22,66490
2019-01-23,66621
2019-01-24,66519
2019-01-25,66413
2019-01-28,66429
2019-01-29,66449
2019-01-30,66409
2019-01-31,66811
2019-02-01,66843
2019-02-04,66845
2019-02-05,66962
2019-02-06,67001
2019-02-07,66980
2019-02-08,66894
2019-02-11,66783
2019-02-12,66918
2019-02-13,67054
2019-02-14,66955
2019-02-15,66925
2019-02-18,66972
2019-02-19,67012
2019-02-20,67034
2019-02-21,66984
2019-02-22,67010
2019-02-25,67044
2019-02-26,66993
2019-02-27,66986
2019-02-28,68015
2019-03-01,68345
2019-03-06,68352
2019-03-07,68421
2019-03-08,68578
2019-03-11,68526
2019-03-12,68488
2019-03-13,68483
2019-03-14,68392
2019-03-15,68285
2019-03-18,68303
2019-03-19,68250
2019-03-20,68312
2019-03-21,68204
2019-03-22,68043
2019-03-25,67509
2019-03-26,67183
2019-03-27,66870
2019-03-28,66414
2019-03-29,66187
2019-04-01,66213
2019-04-03,66263
2019-04-04,66375
2019-04-05,66623
2019-04-08,66662
2019-04-09,77481
2019-04-10,77334
2019-04-11,77095
2019-04-12,76985
2019-04-15,76894
2019-04-16,76794
2019-04-17,76663
2019-04-22,72803
2019-04-23,72559
2019-04-24,72330
2019-04-25,72087
2019-04-26,71903
2019-04-29,71747
2019-04-30,71663
2019-05-02,71529
2019-05-03,71295
2019-05-06,70860
2019-05-07,68931
2019-05-08,68758
2019-05-09,68431
2019-05-10,68114
2019-05-13,67800
2019-05-14,67461
2019-05-15,67306
2019-05-16,67244
2019-05-17,66998
2019-05-20,67063
2019-05-21,67103
2019-05-22,67071
2019-05-23,66491
2019-05-24,65598
2019-05-27,65581
2019-05-28,65219
2019-05-29,64681
2019-05-30,64744
2019-05-31,64779
2019-06-03,64782
2019-06-04,64751
2019-06-05,64661
2019-06-06,64660
2019-06-07,64757
2019-06-10,64699
2019-06-11,64764
2019-06-12,64676
2019-06-13,63781
2019-06-14,63782
2019-06-18,63981
2019-06-19,64059
2019-06-21,64640
2019-06-24,64442
2019-06-25,64296
2019-06-26,64394
2019-06-27,64308
2019-06-28,64278
2019-07-01,64148
2019-07-02,64123
2019-07-03,64108
2019-07-04,64095
2019-07-05,63743
2019-07-10,63561
2019-07-11,63670
2019-07-12,63697
2019-07-15,63568
2019-07-16,68732
2019-07-17,68761
2019-07-18,68747
2019-07-19,68600
2019-07-22,68334
2019-07-23,68338
2019-07-24,68317
2019-07-25,67966
2019-07-26,68071
2019-07-29,67994
2019-07-30,67951
2019-07-31,67899
2019-08-01,67760
2019-08-02,67559
2019-08-05,67043
2019-08-06,66464
2019-08-07,66399
2019-08-08,66370
2019-08-09,66309
2019-08-12,65736
2019-08-13,65042
2019-08-14,64233
2019-08-15,63712
2019-08-16,62404
2019-08-20,59394
2019-08-21,58894
2019-08-22,58410
2019-08-23,58267
2019-08-26,57918
2019-08-27,57477
2019-08-28,56953
2019-08-29,56044
2019-08-30,54100
2019-09-02,53146
2019-09-03,52151
2019-09-04,51741
2019-09-05,51295
2019-09-06,50952
2019-09-09,50646
2019-09-10,50378
2019-09-11,50236
2019-09-12,50163
2019-09-13,50089
2019-09-16,49973
2019-09-17,49881
2019-09-18,49818
2019-09-19,49729
2019-09-20,49602
2019-09-23,49498
2019-09-24,49444
2019-09-25,49312
2019-09-26,49231
2019-09-27,48941
2019-09-30,48703
2019-10-01,48488
2019-10-02,48346
2019-10-03,48248
2019-10-04,48177
2019-10-07,48075
2019-10-08,47957
2019-10-09,47916
2019-10-10,47855
2019-10-11,47859
2019-10-15,47780
2019-10-16,47647
2019-10-17,47596
2019-10-18,47445
2019-10-21,46886
2019-10-22,46593
2019-10-23,46145
2019-10-24,45171
2019-10-25,43551
2019-10-28,43406
2019-10-29,43311
2019-10-30,43273
2019-10-31,43260
2019-11-01,43292
2019-11-04,43324
2019-11-05,43381
2019-11-07,43106
2019-11-08,43338
2019-11-11,43272
2019-11-12,43418
2019-11-13,43474
2019-11-14,43558
2019-11-15,43508
2019-11-19,43533
2019-11-20,43498
2019-11-21,43538
2019-11-22,43589
2019-11-25,43692
2019-11-26,43739
2019-11-27,43765
2019-11-28,43736
2019-11-29,43772
2019-12-02,43731
2019-12-03,43750
2019-12-04,43748
2019-12-05,43731
2019-12-06,43797
2019-12-09,43787
2019-12-10,43785
2019-12-11,43912
2019-12-12,44089
2019-12-13,44248
2019-12-16,44225
2019-12-17,44294
2019-12-18,44320
2019-12-19,44561
2019-12-20,44788
2019-12-23,44839
2019-12-26,45093
2019-12-27,45190
2019-12-30,44848
2020-01-02,44839
2020-01-03,44872
2020-01-06,44904
2020-01-07,45080
2020-01-08,45162
2020-01-09,45419
2020-01-10,45376
2020-01-13,45317
2020-01-14,45078
2020-01-15,45291
2020-01-16,45364
2020-01-17,45492
2020-01-20,45457
2020-01-21,45363
2020-01-22,45421
2020-01-23,45387
2020-01-24,45243
2020-01-27,45158
2020-01-28,45105
2020-01-29,45064
2020-01-30,45014
2020-01-31,44917
2020-02-03,44770
2020-02-04,44632
2020-02-05,44645
2020-02-06,44666
2020-02-07,44675
2020-02-10,44682
2020-02-11,44688
2020-02-12,44701
2020-02-13,44719
2020-02-14,44744
2020-02-17,44758
2020-02-18,44719
2020-02-19,44705
2020-02-20,44717
2020-02-21,44726
2020-02-26,44710
2020-02-27,44791
2020-02-28,44791
2020-03-02,44803
2020-03-03,44819
2020-03-04,44832
2020-03-05,44838
2020-03-06,44857
2020-03-09,44778
2020-03-10,44785
2020-03-11,44775
2020-03-12,44439
2020-03-13,44359
2020-03-16,44308
2020-03-17,44236
2020-03-18,44040
2020-03-19,43925
2020-03-20,43822
2020-03-25,43854
2020-03-26,43862
2020-03-27,43728
2020-03-30,43561
2020-04-01,43588
2020-04-02,43631
2020-04-03,43650
2020-04-06,43702
2020-04-07,43724
2020-04-08,43804
2020-04-13,43862
2020-04-14,43886
2020-04-15,43844
2020-04-16,43852
2020-04-17,43817
2020-04-20,43826
2020-04-21,43780
2020-04-22,43735
2020-04-23,43751
2020-04-24,43696
2020-04-27,43646
2020-04-28,43590
2020-04-29,43545
2020-04-30,43568
2020-05-04,43565
2020-05-05,43589
2020-05-06,43400
2020-05-07,43411
2020-05-08,43415
2020-05-11,43348
2020-05-12,43351
2020-05-13,43263
2020-05-14,43215
2020-05-15,43137
2020-05-18,43047
2020-05-19,42980
2020-05-20,42949
2020-05-21,42839
2020-05-22,42738
2020-05-26,42629
2020-05-27,42499
2020-05-28,42448
2020-05-29,42589
2020-06-01,42609
2020-06-02,42660
2020-06-03,42670
2020-06-04,42748
2020-06-05,42814
2020-06-08,42883
2020-06-09,42988
2020-06-10,43041
2020-06-11,43122
2020-06-12,43126
2020-06-16,43170
2020-06-17,43172
2020-06-18,43123
2020-06-19,43178
2020-06-22,43202
2020-06-23,43213
2020-06-24,43217
2020-06-25,43197
2020-06-26,43200
2020-06-29,43201
2020-06-30,43242
2020-07-01,43219
2020-07-02,43203
2020-07-03,43219
2020-07-06,43253
2020-07-07,43240
2020-07-08,43246
2020-07-13,43276
2020-07-14,43307
2020-07-15,43346
2020-07-16,43356
2020-07-17,43362
2020-07-20,43389
2020-07-21,43399
2020-07-22,43379
2020-07-23,43349
2020-07-24,43360
2020-07-27,43384
2020-07-28,43433
2020-07-29,43387
2020-07-30,43340
2020-07-31,43386
2020-08-03,43348
2020-08-04,43409
2020-08-05,43374
2020-08-06,43344
2020-08-07,43303
2020-08-10,43332
2020-08-11,43302
2020-08-12,43253
2020-08-13,43207
2020-08-14,43122
2020-08-18,43160
2020-08-19,43115
2020-08-20,43092
2020-08-21,43048
2020-08-24,43047
2020-08-25,42983
2020-08-26,42962
2020-08-27,42896
2020-08-28,42914
2020-08-31,42842
2020-09-01,42700
2020-09-02,42640
2020-09-03,42613
2020-09-04,42617
2020-09-07,42643
2020-09-08,42638
2020-09-09,42570
2020-09-10,42549
2020-09-11,42452
2020-09-14,42501
2020-09-15,42495
2020-09-16,42521
2020-09-17,42473
2020-09-18,42428
2020-09-21,42248
2020-09-22,42226
2020-09-23,42177
2020-09-24,42118
2020-09-25,41970
2020-09-28,41874
2020-09-29,41751
2020-09-30,41379
2020-10-01,41369
2020-10-02,41252
2020-10-05,41172
2020-10-06,41129
2020-10-07,41132
2020-10-08,41092
2020-10-09,41026
2020-10-13,40837
2020-10-14,40847
2020-10-15,40777
2020-10-16,40785
2020-10-19,40794
2020-10-20,40812
2020-10-21,40800
2020-10-22,40668
2020-10-23,40498
2020-10-26,40239
2020-10-27,40140
2020-10-28,39866
2020-10-29,39826
2020-10-30,39856
2020-11-02,39875
2020-11-03,39882
2020-11-04,39819
2020-11-05,39524
2020-11-09,39316
2020-11-10,39322
2020-11-11,39259
2020-11-12,39191
2020-11-13,39101
2020-11-16,39115
2020-11-17,39116
2020-11-18,39069
2020-11-19,38939
2020-11-20,38945
2020-11-24,38731
2020-11-25,38746
2020-11-26,38747
2020-11-27,38705
2020-11-30,38652
2020-12-01,38619
2020-12-02,38622
2020-12-03,38652
2020-12-04,38661
2020-12-09,38710
2020-12-10,38744
2020-12-11,38750
2020-12-14,38761
2020-12-15,38777
2020-12-16,38794
2020-12-17,38828
2020-12-18,38835
2020-12-21,38899
2020-12-22,39009
2020-12-23,39216
2020-12-28,39236
2020-12-29,39281
2020-12-30,39387
2021-01-04,39501
2021-01-05,39540
2021-01-06,39546
2021-01-07,39556
2021-01-08,39462
2021-01-11,39605
2021-01-12,39708
2021-01-13,39765
2021-01-14,39791
2021-01-15,39808
2021-01-18,39812
2021-01-19,39779
2021-01-20,39741
2021-01-21,39757
2021-01-22,39687
2021-01-25,39690
2021-01-26,39627
2021-01-27,39450
2021-01-28,39482
2021-01-29,39515
2021-02-01,39460
2021-02-02,39453
2021-02-03,39473
2021-02-04,39134
2021-02-05,39174
2021-02-08,39233
2021-02-09,39270
2021-02-10,39278
2021-02-11,39359
2021-02-12,39369
2021-02-17,39399
2021-02-18,39310
2021-02-19,39425
2021-02-22,39476
2021-02-23,39498
2021-02-24,39506
2021-02-25,39517
2021-02-26,39518
2021-03-01,39617
2021-03-02,39654
2021-03-03,39718
2021-03-04,39784
2021-03-05,39799
2021-03-08,39729
2021-03-09,39747
2021-03-10,39750
2021-03-11,39807
2021-03-12,39823
2021-03-15,39865
2021-03-16,39881
2021-03-17,39834
2021-03-18,39774
2021-03-19,39728
2021-03-22,39651
2021-03-23,39679
2021-03-25,39610
2021-03-26,39539
2021-03-29,39471
2021-03-30,39520
2021-03-31,39593
2021-04-05,39645
2021-04-06,39709
2021-04-07,39751
2021-04-08,39801
2021-04-09,39850
2021-04-12,39922
2021-04-13,39998
2021-04-14,40020
2021-04-15,40070
2021-04-16,40078
2021-04-19,40146
2021-04-20,40187
2021-04-21,40208
2021-04-22,40220
2021-04-23,40257
2021-04-26,40271
2021-04-27,40330
2021-04-28,40339
2021-04-29,40357
2021-04-30,40263
2021-05-03,40360
2021-05-04,40433
2021-05-05,40493
2021-05-06,40300
2021-05-07,40454
2021-05-10,40616
2021-05-11,40762
2021-05-12,40880
2021-05-13,40947
2021-05-14,41002
2021-05-17,41266
2021-05-18,41376
2021-05-19,41483
2021-05-20,41517
2021-05-21,41591
2021-05-26,41715
2021-05-27,41785
2021-05-28,41888
2021-05-31,41872
2021-06-01,41964
2021-06-02,42066
2021-06-03,42122
2021-06-04,42202
2021-06-07,42292
2021-06-08,42430
2021-06-09,42618
2021-06-10,42658
2021-06-11,42697
2021-06-14,42720
2021-06-15,42665
2021-06-16,42692
2021-06-17,42397
2021-06-18,42407
2021-06-22,42376
2021-06-23,42402
2021-06-24,42414
2021-06-25,42420
2021-06-28,42420
2021-06-29,42366
2021-06-30,42437
2021-07-01,42494
2021-07-02,42641
2021-07-05,42678
2021-07-06,42727
2021-07-07,42759
2021-07-08,42750
2021-07-12,42845
2021-07-13,42925
2021-07-14,42964
2021-07-15,42991
2021-07-16,42931
2021-07-19,42943
2021-07-20,43012
2021-07-21,43075
2021-07-22,43091
2021-07-23,43108
2021-07-26,43025
2021-07-27,42836
2021-07-28,42654
2021-07-29,42668
2021-07-30,42582
2021-08-02,42504
2021-08-03,42503
2021-08-04,42548
2021-08-05,42207
2021-08-06,42063
2021-08-09,42002
2021-08-10,41941
2021-08-11,41951
2021-08-12,41973
2021-08-13,41983
2021-08-17,41989
2021-08-18,41998
2021-08-19,42030
2021-08-20,42048
2021-08-23,46306
2021-08-24,46318
2021-08-25,46278
2021-08-26,46188
2021-08-27,46199
2021-08-30,46154
2021-08-31,46180
2021-09-01,46094
2021-09-02,46024
2021-09-03,46033
2021-09-06,45985
2021-09-07,45896
2021-09-08,45806
2021-09-09,45726
2021-09-10,45762
2021-09-13,45778
2021-09-14,45817
2021-09-15,45682
2021-09-16,45525
2021-09-17,45335
2021-09-20,45230
2021-09-21,45170
2021-09-22,43178
2021-09-23,43134
2021-09-24,43132
2021-09-27,43140
2021-09-28,43089
2021-09-29,42895
2021-09-30,42911
2021-10-01,42850
2021-10-04,42825
2021-10-05,42719
2021-10-06,42796
2021-10-07,42848
2021-10-12,42898
2021-10-13,43004
2021-10-14,43020
2021-10-15,42932
2021-10-18,42944
2021-10-19,42984
2021-10-20,42989
2021-10-21,43006
2021-10-22,43038
2021-10-25,43059
2021-10-26,43070
2021-10-27,43040
2021-10-28,43010
2021-10-29,42817
2021-11-01,42782
2021-11-02,42749
2021-11-03,42658
2021-11-04,42577
2021-11-05,42791
2021-11-08,42797
2021-11-09,42880
2021-11-10,42791
2021-11-11,42798
2021-11-12,42608
2021-11-15,42523
2021-11-16,42461
2021-11-17,42500
2021-11-18,42361
2021-11-19,42275
2021-11-23,42153
2021-11-24,42233
2021-11-25,42238
2021-11-26,42182
2021-11-29,42039
2021-11-30,41530
2021-12-01,41539
2021-12-02,41445
2021-12-03,41293
2021-12-06,41300
2021-12-07,41250
2021-12-09,41161
2021-12-10,41181
2021-12-13,41199
2021-12-14,41171
2021-12-15,41105
2021-12-16,41114
2021-12-17,41119
2021-12-20,41107
2021-12-21,41110
2021-12-22,39153
2021-12-23,39156
2021-12-27,39174
2021-12-28,39182
2021-12-29,39127
2021-12-30,39662
2022-01-03,39596
2022-01-04,39575
2022-01-05,39587
2022-01-06,39466
2022-01-07,39122
2022-01-10,39172
2022-01-11,39191
2022-01-12,39200
2022-01-13,39205
2022-01-14,39133
2022-01-17,39141
2022-01-18,39091
2022-01-19,39033
2022-01-20,38944
2022-01-21,38945
2022-01-24,38951
2022-01-25,38952
2022-01-26,38872
2022-01-27,38517
2022-01-28,37622
2022-01-31,37589
2022-02-01,37560
2022-02-02,37562
2022-02-03,37565
2022-02-04,37189
2022-02-07,37213
2022-02-08,37218
2022-02-09,37230
2022-02-10,37233
2022-02-11,37241
2022-02-14,37265
2022-02-15,37281
2022-02-16,37306
2022-02-17,37317
2022-02-18,37353
2022-02-21,37322
2022-02-22,37260
2022-02-23,37235
2022-02-24,37079
2022-02-25,37018
2022-03-02,37045
2022-03-03,37067
2022-03-04,37107
2022-03-07,37329
2022-03-08,37380
2022-03-09,37313
2022-03-10,37321
2022-03-11,37262
2022-03-14,37221
2022-03-15,37031
2022-03-16,37064
2022-03-17,37039
2022-03-18,37014
2022-03-21,37018
2022-03-22,37020
2022-03-23,37075
2022-03-25,43321
2022-03-28,43247
2022-03-29,43160
2022-03-30,43187
2022-03-31,43137
2022-04-01,43074
2022-04-04,43126
2022-04-05,43141
2022-04-06,43182
2022-04-07,43229
2022-04-08,43236
2022-04-11,43239
2022-04-12,43319
2022-04-13,43303
2022-04-18,43311
2022-04-19,43224
2022-04-20,43136
2022-04-21,43065
2022-04-22,42867
2022-04-25,42638
2022-04-26,42646
2022-04-27,42557
2022-04-28,42465
2022-04-29,42007
2022-05-02,42067
2022-05-03,42121
2022-05-04,42172
2022-05-05,41797
2022-05-06,41816
2022-05-09,41629
2022-05-10,41620
2022-05-11,41625
2022-05-12,41342
2022-05-13,41290
2022-05-16,41358
2022-05-17,41396
2022-05-19,41486
2022-05-20,41541
2022-05-23,41647
2022-05-24,41654
2022-05-26,41466
2022-05-27,41544
2022-05-30,41650
2022-05-31,41561
2022-06-01,41573
2022-06-02,41600
2022-06-03,41613
2022-06-06,41622
2022-06-07,41642
2022-06-08,41621
2022-06-09,41627
2022-06-10,41597
2022-06-13,41352
2022-06-14,41231
2022-06-15,41096
2022-06-16,40903
2022-06-21,40011
2022-06-22,38231
2022-06-23,38085
2022-06-24,38006
2022-06-27,38119
2022-06-28,42164
2022-06-29,42472
2022-06-30,42787
2022-07-01,42358
2022-07-04,42367
2022-07-05,42316
2022-07-06,42275
2022-07-07,42211
2022-07-08,40455
2022-07-11,40457
2022-07-12,40397
2022-07-13,40403
2022-07-14,40132
2022-07-15,40147
2022-07-18,40014
2022-07-19,39864
2022-07-20,39747
2022-07-21,39681
2022-07-22,39718
2022-07-25,39760
2022-07-26,39464
2022-07-27,39354
2022-07-28,39217
2022-07-29,38232
2022-08-01,38039
2022-08-02,38010
2022-08-03,37819
2022-08-04,37334
2022-08-05,37213
2022-08-08,37155
2022-08-09,37054
2022-08-10,37081
2022-08-11,37010
2022-08-12,37018
2022-08-16,36867
2022-08-17,36952
2022-08-18,37122
2022-08-19,37066
2022-08-22,36981
2022-08-23,37024
2022-08-24,37004
2022-08-25,37027
2022-08-26,36932
2022-08-29,36841
2022-08-30,36846
2022-08-31,36734
2022-09-01,36642
2022-09-05,36577
2022-09-06,36630
2022-09-07,36861
2022-09-08,37284
2022-09-09,37508
2022-09-12,37652
2022-09-13,37753
2022-09-14,37922
2022-09-15,37916
2022-09-16,38120
2022-09-19,38251
2022-09-20,38341
2022-09-21,37593
2022-09-22,36141
2022-09-23,36075
2022-09-26,36309
2022-09-27,36570
2022-09-28,36839
2022-09-29,37278
2022-09-30,37625
2022-10-03,37671
2022-10-04,37752
2022-10-05,37832
2022-10-06,36547
2022-10-11,40123
2022-10-12,40074
2022-10-13,40052
2022-10-14,39263
2022-10-17,39192
2022-10-18,39200
2022-10-19,39085
2022-10-20,39788
2022-10-21,39737
2022-10-24,39666
2022-10-25,39679
2022-10-26,39697
2022-10-27,39706
2022-10-28,38940
2022-10-31,38676
2022-11-01,38746
2022-11-02,38653
2022-11-03,38485
2022-11-04,38266
2022-11-07,38014
2022-11-08,37837
2022-11-09,37828
2022-11-10,37803
2022-11-11,38086
2022-11-14,38007
2022-11-15,37867
2022-11-16,37790
2022-11-17,37617
2022-11-18,37564
2022-11-22,37588
2022-11-23,37604
2022-11-24,37622
2022-11-25,37538
2022-11-28,37658
2022-11-29,37861
2022-11-30,38009
2022-12-01,38188
2022-12-02,38294
2022-12-05,38568
2022-12-06,38702
2022-12-07,39007
2022-12-12,39594
2022-12-13,39681
2022-12-14,39694
2022-12-15,39637
2022-12-16,39794
2022-12-19,39797
2022-12-20,39898
2022-12-21,39057
2022-12-22,43267
2022-12-23,43470
2022-12-26,43545
2022-12-27,43655
2022-12-28,43802
2022-12-29,44170
2022-12-30,44598
2023-01-02,44608
2023-01-03,44613
2023-01-04,44694
2023-01-05,44838
2023-01-06,44432
2023-01-09,43371
2023-01-10,43395
2023-01-11,43406
2023-01-12,43534
2023-01-13,43115
2023-01-16,42987
2023-01-17,42890
2023-01-18,42845
2023-01-19,42816
2023-01-20,42710
2023-01-23,42659
2023-01-24,42649
2023-01-25,42481
2023-01-26,42274
2023-01-27,42265
2023-01-30,41518
2023-01-31,41417
2023-02-01,41379
2023-02-02,41314
2023-02-03,41022
2023-02-06,40288
2023-02-07,40287
2023-02-08,40169
2023-02-09,40076
2023-02-10,40012
2023-02-13,40008
2023-02-14,40009
2023-02-15,39561
2023-02-16,39514
2023-02-17,39335
2023-02-22,39261
2023-02-23,39183
2023-02-24,39006
2023-02-27,39045
2023-02-28,38709
2023-03-01,38722
2023-03-02,38584
2023-03-03,38598
2023-03-06,38517
2023-03-07,38323
2023-03-08,38272
2023-03-09,38180
2023-03-10,38208
2023-03-13,38331
2023-03-14,38142
2023-03-15,37783
2023-03-16,37712
2023-03-17,37672
2023-03-20,38008
2023-03-21,37837
2023-03-22,37596
2023-03-23,37606
2023-03-27,37161
2023-03-28,37076
2023-03-29,36851
2023-03-30,36509
2023-03-31,39060
2023-04-03,38809
2023-04-04,38777
2023-04-05,38662
2023-04-10,37210
2023-04-11,37218
2023-04-12,37224
2023-04-13,37538
2023-04-14,36901
2023-04-17,36731
2023-04-18,36638
2023-04-19,36365
2023-04-20,36413
2023-04-21,36503
2023-04-24,36569
2023-04-25,36478
2023-04-26,36354
2023-04-27,36104
2023-04-28,35001
2023-05-02,35080
2023-05-03,34891
2023-05-04,34130
2023-05-05,34008
2023-05-08,33944
2023-05-09,33850
2023-05-10,33723
2023-05-11,33631
2023-05-12,33588
2023-05-15,33481
2023-05-16,33350
2023-05-17,33298
2023-05-18,33132
2023-05-19,33159
2023-05-22,33062
2023-05-23,32910
2023-05-24,32966
2023-05-29,32883
2023-05-30,32813
2023-05-31,33001
2023-06-01,33067
2023-06-02,32998
2023-06-05,33011
2023-06-06,32871
2023-06-07,32725
2023-06-08,32680
2023-06-09,32488
2023-06-12,32363
2023-06-13,32366
2023-06-14,32336
2023-06-15,32141
2023-06-16,31852
2023-06-21,31616
2023-06-22,31455
2023-06-23,31279
2023-06-26,31154
2023-06-27,31026
2023-06-28,30859
2023-06-29,30785
2023-06-30,27926
2023-07-03,27898
2023-07-04,27721
2023-07-05,27529
2023-07-06,27436
2023-07-07,26616
2023-07-10,26550
2023-07-11,26416
2023-07-12,26335
2023-07-13,26189
2023-07-14,26036
2023-07-17,25849
2023-07-18,25765
2023-07-19,25501
2023-07-20,25441
2023-07-21,25210
2023-07-24,25280
2023-07-25,25350
2023-07-26,25258
2023-07-27,25349
2023-07-28,25651
2023-07-31,24092
2023-08-01,24042
2023-08-02,24020
2023-08-03,24146
2023-08-04,24372
2023-08-07,24268
2023-08-08,24129
2023-08-09,23891
2023-08-10,23828
2023-08-11,23671
2023-08-14,23762
2023-08-15,23667
2023-08-16,23612
2023-08-17,23721
2023-08-18,23637
2023-08-22,23639
2023-08-23,29004
2023-08-24,28995
2023-08-25,27955
2023-08-28,28011
2023-08-29,28035
2023-08-30,27942
2023-08-31,27818
2023-09-01,27824
2023-09-04,27775
2023-09-05,27679
2023-09-06,27630
2023-09-07,27651
2023-09-08,27686
2023-09-11,27737
2023-09-12,27767
2023-09-13,27786
2023-09-14,27784
2023-09-15,27530
2023-09-18,27470
2023-09-19,27438
2023-09-20,27425
2023-09-21,27342
2023-09-22,27254
2023-09-25,27204
2023-09-26,27152
2023-09-27,27057
2023-09-28,27068
2023-09-29,26925
2023-10-02,26634
2023-10-03,26558
2023-10-04,26470
2023-10-05,26382
2023-10-06,26262
2023-10-09,26269
2023-10-10,26059
2023-10-11,25772
2023-10-12,25225
2023-10-17,24995
2023-10-18,24789
2023-10-19,24793
2023-10-20,24543
2023-10-23,24553
2023-10-24,24556
2023-10-25,24499
2023-10-26,24553
2023-10-27,24561
2023-10-30,24614
2023-10-31,22559
2023-11-01,21876
2023-11-02,21878
2023-11-03,21883
2023-11-07,20928
2023-11-08,20938
2023-11-09,20950
2023-11-10,20905
2023-11-13,20977
2023-11-14,21167
2023-11-15,21102
2023-11-16,21403
2023-11-17,21505
2023-11-21,21631
2023-11-22,21539
2023-11-23,21554
2023-11-24,21551
2023-11-27,21538
2023-11-28,21535
2023-11-29,21603
2023-11-30,21513
2023-12-01,21428
2023-12-04,21329
2023-12-05,21345
2023-12-06,21168
2023-12-07,21209
2023-12-11,21017
2023-12-12,20920
2023-12-13,21133
2023-12-14,21499
2023-12-15,21451
2023-12-18,21477
2023-12-19,22663
2023-12-20,22758
2023-12-21,22209
2023-12-22,22581
2023-12-26,22571
2023-12-27,22763
2023-12-28,23125
2023-12-29,23073
2024-01-02,23470
2024-01-03,23677
2024-01-04,23835
2024-01-05,24119
2024-01-08,23233
2024-01-09,23286
2024-01-10,23411
2024-01-11,23571
2024-01-12,23980
2024-01-15,24001
2024-01-16,23972
2024-01-17,24167
2024-01-18,24300
2024-01-19,24427
2024-01-22,24488
2024-01-23,24675
2024-01-24,24848
2024-01-25,24859
2024-01-26,25007
2024-01-29,25158
2024-01-30,25105
2024-01-31,27642
2024-02-01,27072
2024-02-02,27016
2024-02-05,26991
2024-02-06,26414
2024-02-07,26483
2024-02-08,26377
2024-02-09,26502
2024-02-14,26603
2024-02-15,26641
2024-02-16,26860
2024-02-19,26859
2024-02-20,27104
2024-02-21,27140
2024-02-22,27347
2024-02-23,27485
2024-02-26,27490
2024-02-27,27558
2024-02-28,27597
2024-02-29,26690
2024-03-01,27334
2024-03-04,27641
2024-03-05,27755
2024-03-06,27854
2024-03-07,28049
2024-03-08,28221
2024-03-11,28296
2024-03-12,28272
2024-03-13,28488
2024-03-14,28489
2024-03-15,28209
2024-03-18,28176
2024-03-19,27979
2024-03-20,28041
2024-03-21,28107
2024-03-22,28025
2024-03-25,28266
2024-03-26,27644
2024-03-27,27127
2024-04-03,27882
2024-04-04,28400
2024-04-05,28765
